id_transaccion,id_cliente,fecha,categoria_producto,cantidad_items,monto_total,canal_venta,medio_pago,localidad
TX-048647,CLI-00231,2026-01-27,Herramientas manuales,3,68005.81,Web,Tarjeta de crédito,Río Grande
TX-048637,CLI-05596,2026-01-27,Maderas y tableros,6,493460.88,Web,Transferencia,Ushuaia
TX-048850,CLI-02583,2026-01-28,Electricidad e iluminación,16,504562.29,Telefónico,Cuenta corriente,Río Grande
TX-048849,CLI-03174,2026-01-28,Plomería y caños,3,61724.47,Web,Cuenta corriente,Río Grande
TX-048848,CLI-01675,2026-01-28,Herramientas eléctricas,4,679013.36,Web,Tarjeta de débito,Ushuaia
TX-048847,CLI-02074,2026-01-28,Electricidad e iluminación,7,76092.07,App,Transferencia,Rio Grande
TX-048846,CLI-02696,2026-01-28,Sanitarios y grifería,1,71035.45,Web,Transferencia,Ushuaia
TX-048839,CLI-01403,2026-01-28,Maderas y tableros,14,456398.1,App,Transferencia,Río Grande
TX-048844,CLI-04836,2026-01-28,Seguridad e indumentaria,2,109746.21,Telefónico,Transferencia,Río Grande
TX-048842,CLI-06412,2026-01-28,Pinturas y revestimientos,5,1308083.34,Telefónico,Transferencia,Ushuaia
TX-048841,CLI-00763,2026-01-28,Pisos y cerámicos,9,362881.27,Web,T. crédito,Río Grande
TX-048851,CLI-05564,2026-01-28,Electricidad e iluminación,4,50664.34,App,Tarjeta de débito,Ushuaia
TX-048837,CLI-03888,2026-01-28,Pisos y cerámicos,10,140169.16,App,Tarjeta de crédito,Río Grande 
TX-048845,CLI-05362,2026-01-28,Sanitarios y grifería,3,157150.79,Web,Transferencia,RÍO GRANDE
TX-048853,CLI-00055,2026-01-28,Ferretería general,2,9906.61,Web,Tarjeta de débito,Río Grande
TX-048868,CLI-04060,2026-01-28,Cemento y áridos,76,1579757.57,Telefónico,Transferencia,Río Grande
TX-048857,CLI-04744,2026-01-28,Sanitarios y grifería,2,122727.57,Web,Transferencia,Río Grande
TX-048858,CLI-04519,2026-01-28,Maderas y tableros,4,322335.48,App,Tarjeta de crédito,Ushuaia
TX-048860,CLI-03916,2026-01-28,Herramientas manuales,2,45727.04,Telefónico,Cuenta corriente,Río Grande
TX-048861,CLI-06663,2026-01-28,Seguridad e indumentaria,3,109820.83,App,Efectivo en sucursal,Ushuaia
TX-048863,CLI-04506,2026-01-28,Cemento y áridos,9,144613.44,App,Tarjeta de débito,Ushuaia
TX-048865,CLI-04348,2026-01-28,Pinturas y revestimientos,7,427327.67,Telefónico,Cuenta corriente,Ushuaia
TX-048866,CLI-00181,2026-01-28,Plomería y caños,3,36848.2,Web,Tarjeta de crédito,Ushuaia
TX-048867,CLI-06644,2026-01-28,Ferretería general,10,51853.65,App,Tarjeta de crédito,Rio Grande
TX-048869,CLI-03433,2026-01-28,Electricidad e iluminación,6,283130.83,Web,Cuenta corriente,Río Grande
TX-048871,CLI-02917,2026-01-28,Ferretería general,8,76316.57,App,Transferencia,Río Grande
TX-048834,CLI-03615,2026-01-28,Herramientas manuales,3,105931.92,App,Transferencia,Ushuaia
TX-048818,CLI-02194,2026-01-28,Maderas y tableros,2,84589.83,Telefónico,Transferencia,ushuaia
TX-048855,CLI-02338,2026-01-28,Pisos y cerámicos,15,486695.09,Telefónico,Cuenta corriente,río grande
TX-048833,CLI-05607,2026-01-28,Ferretería general,6,31018.87,Web,Tarjeta de crédito,Río Grande
TX-048838,CLI-03344,2026-01-28,Electricidad e iluminación,4,57975.69,App,Transferencia,Río Grande
TX-048831,CLI-02065,2026-01-28,Herramientas manuales,4,110116.87,Web,Transferencia,Río Grande
TX-048773,CLI-00218,2026-01-28,Pinturas y revestimientos,9,169601.43,Web,Transferencia,Río Grande
TX-048771,CLI-00478,2026-01-28,Ferretería general,5,25972.93,App,Tarjeta de débito,Río Grande
TX-048766,CLI-00281,2026-01-28,Pisos y cerámicos,31,1641403.64,Web,Cuenta corriente,Río Grande
TX-048764,CLI-01481,2026-01-28,Plomería y caños,13,129769.01,Web,Cuenta corriente,Tolhuin
TX-048763,CLI-06453,2026-01-28,Herramientas eléctricas,2,465279.28,Web,Transferencia,Ushuaia
TX-048761,CLI-03592,2026-01-28,Herramientas manuales,5,150316.98,Web,Tarjeta de crédito,Rio Grande
TX-048759,CLI-06308,2026-01-28,Pisos y cerámicos,54,1503660.44,App,Transferencia,Río Grande
TX-048758,CLI-04359,2026-01-28,Sanitarios y grifería,2,235208.67,Telefónico,Cuenta corriente,Río Grande
TX-048757,CLI-05377,2026-01-28,Herramientas manuales,2,64724.82,Telefónico,Transferencia,Río Grande
TX-048756,CLI-05888,2026-01-28,Seguridad e indumentaria,3,116489.44,Web,Transferencia,Río Grande
TX-048755,CLI-05596,2026-01-28,Cemento y áridos,19,755292.77,App,Tarjeta de crédito,Ushuaia
TX-048754,CLI-02433,2026-01-28,Maderas y tableros,18,1134770.11,Telefónico,,Ushuaia
TX-048753,CLI-05601,2026-01-28,Herramientas manuales,3,42149.78,App,Transferencia,Ushuaia
TX-048752,CLI-00718,2026-01-28,Pinturas y revestimientos,9,280067.11,Web,Transferencia,Ushuaia
TX-048751,CLI-00006,2026-01-28,Herramientas manuales,10,312179.94,App,Tarjeta de débito,Ushuaia
TX-048749,CLI-05477,2026-01-28,Ferretería general,5,63222.64,Telefónico,Cuenta corriente,Río Grande
TX-048748,CLI-05012,2026-01-28,Ferretería general,14,50327.58,Web,Tarjeta de débito,Ushuaia 
TX-048774,CLI-02695,2026-01-28,Ferretería general,18,247972.04,Web,Transferencia,Río Grande
TX-048775,CLI-02135,2026-01-28,Electricidad e iluminación,2,54783.11,App,Cuenta corriente,Ushuaia 
TX-048777,CLI-03868,2026-01-28,Pisos y cerámicos,12,202197.08,Web,Tarjeta de débito,Ushuaia
TX-048778,CLI-04608,2026-01-28,Plomería y caños,2,17066.54,Web,Tarjeta de débito,Río Grande
TX-048832,CLI-00209,2026-01-28,Cemento y áridos,35,669456.94,App,Transferencia,RÍO GRANDE
TX-048797,CLI-01914,2026-01-28,Electricidad e iluminación,30,841058.74,App,Transferencia,Ushuaia
TX-048796,CLI-06460,2026-01-28,Cemento y áridos,8,134932.04,Web,Transferencia,Ushuaia
TX-048795,CLI-05727,2026-01-28,Seguridad e indumentaria,4,272219.25,Web,Transferencia,Ushuaia
TX-048794,CLI-01784,2026-01-28,Cemento y áridos,12,350713.03,Web,Tarjeta de débito,Ushuaia
TX-048793,CLI-01092,2026-01-28,Herramientas eléctricas,1,398479.35,App,Cuenta corriente,Ushuaia
TX-048792,CLI-06310,2026-01-28,Cemento y áridos,109,2391199.0,Telefónico,Transferencia,Río Grande
TX-048790,CLI-03461,2026-01-28,Sanitarios y grifería,6,595616.05,Web,Cuenta corriente,Río Grande
TX-048747,CLI-02819,2026-01-28,Cemento y áridos,58,1225127.35,Telefónico,Cuenta corriente,Río Grande
TX-048788,CLI-01088,2026-01-28,Sanitarios y grifería,7,1229889.25,Telefónico,Cuenta corriente,Tolhuin 
TX-048786,CLI-06310,2026-01-28,Pisos y cerámicos,40,1404635.47,App,Cuenta corriente,Río Grande 
TX-048785,CLI-05253,2026-01-28,Aberturas,1,96713.46,Web,Tarjeta de débito,Ushuaia
TX-048784,CLI-04321,2026-01-28,Seguridad e indumentaria,2,98383.74,Web,Tarjeta de crédito,Río Grande
TX-048783,CLI-01842,2026-01-28,Ferretería general,2,7015.55,Web,Tarjeta de débito,Río Grande
TX-048782,CLI-05596,2026-01-28,Plomería y caños,29,689904.13,App,Cuenta corriente,Ushuaia
TX-048781,CLI-00957,2026-01-28,Seguridad e indumentaria,2,82090.8,Web,Transferencia,USHUAIA
TX-048780,CLI-02494,2026-01-28,Plomería y caños,3,51441.82,Web,Transferencia,Ushuaia
TX-048779,CLI-01777,2026-01-28,Seguridad e indumentaria,7,978028.62,App,Cuenta corriente,Ushuaia
TX-048787,CLI-05135,2026-01-28,Pinturas y revestimientos,6,217108.16,Telefónico,Cuenta corriente,Río Grande
TX-048746,CLI-05293,2026-01-28,Maderas y tableros,17,706670.82,Telefónico,Transferencia,Ushuaia
TX-048765,CLI-05245,2026-01-28,Plomería y caños,5,53563.29,Web,Tarjeta de débito,Ushuaia
TX-048743,CLI-01427,2026-01-28,Ferretería general,4,18137.55,Telefónico,Tarjeta de crédito,Río Grande
TX-048810,CLI-03683,2026-01-28,Ferretería general,4,35511.99,Telefónico,Cuenta corriente,Río Grande
TX-048811,CLI-01912,2026-01-28,Ferretería general,8,56220.68,Web,Tarjeta de débito,Ushuaia
TX-048813,CLI-04286,2026-01-28,Cemento y áridos,14,401262.56,App,Cuenta corriente,Ushuaia
TX-048814,CLI-04294,2026-01-28,Seguridad e indumentaria,2,174930.59,App,Tarjeta de crédito,Ushuaia
TX-048815,CLI-01876,2026-01-28,Seguridad e indumentaria,5,438088.83,Web,Cuenta corriente,Ushuaia
TX-048816,CLI-02526,2026-01-28,Sanitarios y grifería,6,728859.87,Web,Tarjeta de crédito,Ushuaia
TX-048817,CLI-04078,2026-01-28,Plomería y caños,19,229906.49,Web,Transferencia,Ushuaia
TX-048818,CLI-02194,2026-01-28,Maderas y tableros,2,84589.83,Telefónico,Transferencia,ushuaia
TX-048809,CLI-05470,2026-01-28,Herramientas manuales,1,19446.18,App,Efectivo en sucursal,Río Grande
TX-048819,CLI-00273,2026-01-28,Sanitarios y grifería,4,227639.85,Web,Transferencia,Río Grande
TX-048821,CLI-02939,2026-01-28,Pinturas y revestimientos,18,995416.91,Telefónico,Cuenta corriente,Tolhuin
TX-048823,CLI-06403,2026-01-28,Electricidad e iluminación,6,90045.72,Web,Tarjeta de crédito,Ushuaia
TX-048825,CLI-00177,2026-01-28,Ferretería general,2,11815.25,Web,Transferencia,Tolhuin
TX-048744,CLI-01204,2026-01-28,Sanitarios y grifería,2,123575.82,Web,Transferencia,Ushuaia
TX-048827,CLI-06347,2026-01-28,Seguridad e indumentaria,14,602751.44,Web,Cuenta corriente,Ushuaia
TX-048828,CLI-02311,2026-01-28,Cemento y áridos,33,829734.32,App,Transferencia,Rio Grande
TX-048722,CLI-00298,2026-01-28,Electricidad e iluminación,6,119341.61,Telefónico,Cuenta corriente,Rio Grande
TX-048829,CLI-02844,2026-01-28,Herramientas manuales,2,42119.46,Web,Efectivo en sucursal,Río Grande
TX-048820,CLI-05628,2026-01-28,Cemento y áridos,7,170774.14,Telefónico,Cuenta corriente,Tolhuin
TX-048808,CLI-04794,2026-01-28,Ferretería general,5,29702.68,Web,Transferencia,RÍO GRANDE
TX-048826,CLI-04926,2026-01-28,Cemento y áridos,7,88332.69,Web,Tarjeta de débito,Ushuaia
TX-048806,CLI-04510,2026-01-28,Herramientas manuales,8,287162.43,Telefónico,Tarjeta de débito,Río Grande
TX-048807,CLI-04510,2026-01-28,Plomería y caños,16,217507.83,App,Transferencia,Río Grande
TX-048742,CLI-02987,2026-01-28,Sanitarios y grifería,3,176269.57,App,Tarjeta de débito,Río Grande
TX-048741,CLI-01385,2026-01-28,Cemento y áridos,11,139448.17,Web,Transferencia,Río Grande
TX-048737,CLI-05374,2026-01-28,Herramientas manuales,4,223917.01,App,Cuenta corriente,río grande
TX-048735,CLI-06162,2026-01-28,Herramientas manuales,2,61370.76,App,Transferencia,Río Grande
TX-048733,CLI-05647,2026-01-28,Sanitarios y grifería,17,1246612.34,Telefónico,Cuenta corriente,Río Grande
TX-048732,CLI-05476,2026-01-28,Pisos y cerámicos,6,126367.26,Web,Tarjeta de débito,Ushuaia
TX-048729,CLI-02652,2026-01-28,Pisos y cerámicos,18,600870.17,Telefónico,Cuenta corriente,Río Grande
TX-048727,CLI-02194,2026-01-28,Cemento y áridos,25,430782.2,Telefónico,Cuenta corriente,Ushuaia
TX-048739,CLI-02781,2026-01-28,Ferretería general,6,36058.96,Telefónico,Transferencia,Río Grande
TX-048725,CLI-03873,2026-01-28,Pinturas y revestimientos,3,81177.1,Web,Tarjeta de crédito,Ushuaia
TX-048724,CLI-01038,2026-01-28,Ferretería general,4,20780.24,App,Transferencia,Ushuaia
TX-048723,CLI-00918,2026-01-28,Seguridad e indumentaria,4,271787.4,Web,Cuenta corriente,Río Grande
TX-048800,CLI-06091,2026-01-28,Pinturas y revestimientos,4,114066.9,App,,Ushuaia
TX-048802,CLI-05426,2026-01-28,Plomería y caños,2,19660.44,Web,Transferencia,USHUAIA
TX-048803,CLI-00131,2026-01-28,Herramientas eléctricas,3,848767.05,Web,Tarjeta de débito,Río Grande
TX-048726,CLI-03972,2026-01-28,Electricidad e iluminación,8,158647.0,App,Cuenta corriente,Río Grande
TX-048805,CLI-03414,2026-01-28,Pisos y cerámicos,17,1073412.32,Web,Cuenta corriente,Ushuaia
TX-049011,CLI-02160,2026-01-29,Pisos y cerámicos,4,211358.08,Telefónico,Cuenta corriente,Ushuaia
TX-049009,CLI-02184,2026-01-29,Plomería y caños,6,69364.4,Web,Tarjeta de débito,Ushuaia
TX-049006,CLI-04499,2026-01-29,Electricidad e iluminación,4,58243.31,App,Efectivo en sucursal,Tolhuin
TX-049004,CLI-03705,2026-01-29,Electricidad e iluminación,4,78341.47,Web,Transferencia,Río Grande
TX-049003,CLI-00634,2026-01-29,Electricidad e iluminación,15,326230.22,Telefónico,Cuenta corriente,Ushuaia
TX-049002,CLI-04842,2026-01-29,Electricidad e iluminación,6,79886.64,Web,Cuenta corriente,Río Grande
TX-048998,CLI-04087,2026-01-29,Sanitarios y grifería,4,1030766.98,Telefónico,Efectivo en sucursal,Río Grande
TX-049000,CLI-00640,2026-01-29,Plomería y caños,7,87540.0,Web,Cuenta corriente,Río Grande
TX-048997,CLI-02205,2026-01-29,Cemento y áridos,8,166611.76,App,Cuenta corriente,Río Grande
TX-048996,CLI-06282,2026-01-29,Ferretería general,3,17936.56,Web,Cuenta corriente,Río Grande
TX-048994,CLI-02735,2026-01-29,Cemento y áridos,20,486915.51,App,Transferencia,Río Grande
TX-049012,CLI-04233,2026-01-29,Herramientas manuales,2,75598.72,App,Cuenta corriente,Río Grande
TX-048993,CLI-03491,2026-01-29,Herramientas manuales,1,14621.96,App,Efectivo en sucursal,Ushuaia 
TX-049001,CLI-01339,2026-01-29,Pisos y cerámicos,19,866690.37,Web,Cuenta corriente,RÍO GRANDE
TX-049013,CLI-02288,2026-01-29,Cemento y áridos,123,1126757.31,App,Tarjeta de crédito,USHUAIA
TX-049027,CLI-05797,2026-01-29,Herramientas manuales,1,13155.43,App,Transferencia,Río Grande
TX-049016,CLI-02834,2026-01-29,Pisos y cerámicos,8,528810.62,Telefónico,Transferencia,Río Grande
TX-048992,CLI-03700,2026-01-29,Maderas y tableros,6,169002.97,Web,Transferencia,Río Grande
TX-049036,CLI-06218,2026-01-29,Seguridad e indumentaria,3,146968.33,Web,Tarjeta de crédito,USHUAIA
TX-049035,CLI-05434,2026-01-29,Plomería y caños,7,61735.86,Web,Tarjeta de crédito,Río Grande
TX-049034,CLI-05275,2026-01-29,Cemento y áridos,33,605544.38,Telefónico,Cuenta corriente,Ushuaia
TX-049033,CLI-05578,2026-01-29,Maderas y tableros,8,328723.53,Telefónico,Efectivo en sucursal,Río Grande
TX-049032,CLI-00424,2026-01-29,Cemento y áridos,24,434682.59,App,Tarjeta de débito,Ushuaia
TX-049015,CLI-05839,2026-01-29,Herramientas manuales,5,273369.76,Web,Cuenta corriente,Ushuaia
TX-049029,CLI-01673,2026-01-29,Pinturas y revestimientos,5,155020.45,Web,Transferencia,Río Grande
TX-049026,CLI-04044,2026-01-29,Cemento y áridos,26,1226754.39,Telefónico,Cuenta corriente,Río Grande
TX-049023,CLI-04231,2026-01-29,Pisos y cerámicos,59,1875864.74,App,Cuenta corriente,Río Grande
TX-049022,CLI-03839,2026-01-29,Herramientas manuales,7,413303.23,Telefónico,Cuenta corriente,TOLHUIN
TX-049020,CLI-00745,2026-01-29,Pisos y cerámicos,10,276057.47,Web,Efectivo en sucursal,Ushuaia
TX-049019,CLI-02364,2026-01-29,Ferretería general,10,51103.39,Web,Transferencia,Río Grande
TX-049018,CLI-04233,2026-01-29,Plomería y caños,7,139027.32,Telefónico,Tarjeta de crédito,Río Grande
TX-049028,CLI-05340,2026-01-29,Herramientas manuales,4,108880.68,Telefónico,Cuenta corriente,Río Grande
TX-048991,CLI-03464,2026-01-29,Plomería y caños,13,186532.93,Telefónico,Cuenta corriente,Río Grande
TX-048985,CLI-04510,2026-01-29,Plomería y caños,15,201072.24,App,Cuenta corriente,Río Grande
TX-048989,CLI-01040,2026-01-29,Ferretería general,11,156717.21,App,Cuenta corriente,Río Grande
TX-048904,CLI-04836,2026-01-29,Sanitarios y grifería,3,173380.3,Web,Cuenta corriente,Rio Grande
TX-048905,CLI-04573,2026-01-29,Plomería y caños,11,258922.61,Web,Cuenta corriente,Ushuaia
TX-048906,CLI-01088,2026-01-29,Maderas y tableros,12,989894.89,App,Efectivo en sucursal,Tolhuin
TX-048909,CLI-01530,2026-01-29,Aberturas,3,640864.4,App,Transferencia,Río Grande
TX-048910,CLI-04922,2026-01-29,Plomería y caños,1,9911.98,Web,Transferencia,Ushuaia
TX-048912,CLI-04440,2026-01-29,Electricidad e iluminación,3,120558.07,Telefónico,Transferencia,Ushuaia
TX-048914,CLI-04910,2026-01-29,Seguridad e indumentaria,12,1012440.62,App,,Ushuaia
TX-048915,CLI-03559,2026-01-29,Cemento y áridos,4,101953.59,Telefónico,Transferencia,Tolhuin
TX-048916,CLI-05172,2026-01-29,Sanitarios y grifería,2,128457.6,App,Tarjeta de crédito,Ushuaia
TX-048917,CLI-04863,2026-01-29,Ferretería general,5,18509.03,Web,T. crédito,Río Grande
TX-048918,CLI-00763,2026-01-29,Electricidad e iluminación,10,268973.37,Web,Cuenta corriente,Río Grande
TX-048990,CLI-06606,2026-01-29,Plomería y caños,4,30206.67,App,Efectivo en sucursal,Río Grande
TX-048920,CLI-03652,2026-01-29,Herramientas eléctricas,2,281410.51,App,Efectivo en sucursal,Río Grande
TX-048922,CLI-05897,2026-01-29,Herramientas manuales,6,361203.55,App,Cuenta corriente,Río Grande
TX-048923,CLI-06087,2026-01-29,Maderas y tableros,6,151275.96,Web,Efectivo en sucursal,Río Grande
TX-048925,CLI-01134,2026-01-29,Herramientas eléctricas,4,1298153.12,App,Tarjeta de débito,Ushuaia
TX-048926,CLI-05374,2026-01-29,Electricidad e iluminación,4,142942.16,App,Cuenta corriente,Río Grande
TX-048927,CLI-05859,2026-01-29,Cemento y áridos,28,606453.77,Web,Cuenta corriente,Río Grande
TX-048929,CLI-03048,2026-01-29,Electricidad e iluminación,4,48620.49,App,Efectivo en sucursal,Ushuaia
TX-048903,CLI-01088,2026-01-29,Seguridad e indumentaria,3,308371.16,Telefónico,Cuenta corriente,Tolhuin
TX-048930,CLI-01687,2026-01-29,Sanitarios y grifería,4,262393.99,Web,transf.,ushuaia
TX-048902,CLI-04184,2026-01-29,Plomería y caños,8,100198.33,App,Tarjeta de crédito,Río Grande
TX-048900,CLI-02780,2026-01-29,Herramientas manuales,4,74736.22,Web,Tarjeta de débito,Río Grande
TX-048872,CLI-03415,2026-01-29,Herramientas manuales,1,18264.21,Web,Tarjeta de crédito,Tolhuin
TX-048875,CLI-05647,2026-01-29,Seguridad e indumentaria,9,561800.13,Telefónico,Transferencia,Río Grande
TX-048876,CLI-00286,2026-01-29,Pisos y cerámicos,25,692508.99,Web,Tarjeta de crédito,RÍO GRANDE
TX-048877,CLI-01082,2026-01-29,Cemento y áridos,21,443037.27,Web,Cuenta corriente,Río Grande
TX-048878,CLI-05647,2026-01-29,Electricidad e iluminación,1,23291.16,App,Tarjeta de crédito,Río Grande
TX-048879,CLI-01088,2026-01-29,Plomería y caños,13,349352.18,Telefónico,Tarjeta de débito,Tolhuin
TX-048880,CLI-00166,2026-01-29,Cemento y áridos,39,959973.2,Telefónico,Cuenta corriente,Tolhuin
TX-048881,CLI-02773,2026-01-29,Seguridad e indumentaria,3,110686.43,Web,Transferencia,Río Grande
TX-048883,CLI-01339,2026-01-29,Plomería y caños,10,278377.43,Telefónico,Cuenta corriente,Río Grande
TX-048887,CLI-02364,2026-01-29,Cemento y áridos,26,337802.41,Web,Tarjeta de crédito,Río Grande
TX-048888,CLI-00732,2026-01-29,Electricidad e iluminación,1,25015.97,Web,Cuenta corriente,Tolhuin
TX-048889,CLI-02251,2026-01-29,Herramientas manuales,3,45418.81,Web,Transferencia,Ushuaia
TX-048890,CLI-06256,2026-01-29,Aberturas,4,514654.3,App,Tarjeta de débito,Ushuaia
TX-048891,CLI-03747,2026-01-29,Electricidad e iluminación,3,78386.76,App,Transferencia,Río Grande
TX-048894,CLI-02257,2026-01-29,Pisos y cerámicos,8,90874.32,Web,transf.,Tolhuin
TX-048895,CLI-06262,2026-01-29,Plomería y caños,7,77899.63,App,Efectivo en sucursal,Tolhuin
TX-048896,CLI-05734,2026-01-29,Sanitarios y grifería,2,99385.49,App,Tarjeta de débito,Río Grande
TX-048898,CLI-00877,2026-01-29,Pisos y cerámicos,64,4208941.54,Telefónico,Cuenta corriente,Ushuaia
TX-048899,CLI-03777,2026-01-29,Electricidad e iluminación,7,,Web,Tarjeta de débito,Ushuaia
TX-048901,CLI-02224,2026-01-29,Cemento y áridos,21,431591.5,Telefónico,Transferencia,Río Grande
TX-048931,CLI-01485,2026-01-29,Seguridad e indumentaria,3,109791.62,Web,Transferencia,Ushuaia
TX-048919,CLI-05944,2026-01-29,Ferretería general,10,67951.78,App,Transferencia,Río Grande
TX-048933,CLI-04027,2026-01-29,Seguridad e indumentaria,4,160442.04,Web,Tarjeta de crédito,Ushuaia
TX-048963,CLI-06552,2026-01-29,Plomería y caños,65,1240783.5,App,Cuenta corriente,Tolhuin
TX-048964,CLI-01228,2026-01-29,Herramientas manuales,18,395488.22,Web,Transferencia,Ushuaia
TX-048966,CLI-03066,2026-01-29,Ferretería general,2,6938.37,Web,Tarjeta de débito,Río Grande
TX-048968,CLI-03884,2026-01-29,Herramientas manuales,5,153067.78,Telefónico,Cuenta corriente,Ushuaia
TX-048969,CLI-00595,2026-01-29,Herramientas manuales,5,162027.65,Telefónico,Cuenta corriente,Río Grande
TX-048970,CLI-04903,2026-01-29,Pinturas y revestimientos,6,239563.32,App,Cuenta corriente,Ushuaia
TX-048971,CLI-01706,2026-01-29,Electricidad e iluminación,5,100356.36,Telefónico,Transferencia,RÍO GRANDE
TX-048932,CLI-06124,2026-01-29,Ferretería general,8,110072.59,Telefónico,Cuenta corriente,Ushuaia
TX-048973,CLI-04888,2026-01-29,Ferretería general,119,835238.44,Web,Cuenta corriente,Río Grande
TX-048974,CLI-04286,2026-01-29,Sanitarios y grifería,4,847406.28,App,Cuenta corriente,Ushuaia
TX-048975,CLI-04919,2026-01-29,Pisos y cerámicos,39,1230290.41,Telefónico,Cuenta corriente,Río Grande
TX-048976,CLI-04293,2026-01-29,Electricidad e iluminación,3,32181.32,Web,Transferencia,Tolhuin
TX-048977,CLI-04510,2026-01-29,Pinturas y revestimientos,6,424417.86,Telefónico,Transferencia,Río Grande
TX-048978,CLI-04098,2026-01-29,Ferretería general,3,17063.36,Web,Tarjeta de crédito,Río Grande
TX-048979,CLI-01951,2026-01-29,Electricidad e iluminación,64,1884311.98,App,Tarjeta de crédito,Río Grande
TX-048980,CLI-06199,2026-01-29,Maderas y tableros,4,123859.42,Web,Tarjeta de débito,Ushuaia
TX-048982,CLI-00331,2026-01-29,Ferretería general,3,10786.71,Web,T. crédito,Ushuaia
TX-048984,CLI-05957,2026-01-29,Herramientas manuales,5,114742.97,Web,Tarjeta de débito,Río Grande
TX-048986,CLI-00329,2026-01-29,Maderas y tableros,11,760151.59,App,Cuenta corriente,Ushuaia
TX-048962,CLI-02061,2026-01-29,Ferretería general,33,151770.51,App,Efectivo en sucursal,Río Grande
TX-048961,CLI-01819,2026-01-29,Pisos y cerámicos,10,356595.49,Web,Transferencia,Ushuaia
TX-048972,CLI-03559,2026-01-29,Cemento y áridos,4,97676.66,Web,Cuenta corriente,Tolhuin
TX-048958,CLI-01444,2026-01-29,Aberturas,3,1183799.24,App,Tarjeta de crédito,Río Grande
TX-048959,CLI-02683,2026-01-29,Pinturas y revestimientos,15,271771.5,App,Transferencia,Ushuaia
TX-048936,CLI-05388,2026-01-29,Seguridad e indumentaria,2,89736.65,Web,Tarjeta de débito,Río Grande
TX-048938,CLI-03365,2026-01-29,Herramientas manuales,1,21002.23,App,Tarjeta de crédito,RÍO GRANDE
TX-048939,CLI-04855,2026-01-29,Ferretería general,12,69635.53,Web,Tarjeta de crédito,Ushuaia
TX-048940,CLI-00567,2026-01-29,Herramientas eléctricas,2,629188.59,Web,Cuenta corriente,tolhuin
TX-048941,CLI-02551,2026-01-29,Electricidad e iluminación,4,158373.31,App,Cuenta corriente,Río Grande 
TX-048942,CLI-03907,2026-01-29,Sanitarios y grifería,2,133327.08,Web,Tarjeta de crédito,Río Grande
TX-048943,CLI-02697,2026-01-29,Herramientas manuales,7,79878.07,Web,Tarjeta de crédito,Río Grande
TX-048944,CLI-02834,2026-01-29,Pinturas y revestimientos,23,1970476.5,App,Efectivo en sucursal,Río Grande
TX-048934,CLI-03850,2026-01-29,Maderas y tableros,13,1106628.81,App,Cuenta corriente,Ushuaia
TX-048946,CLI-02548,2026-01-29,Herramientas eléctricas,5,2083733.86,Telefónico,Cuenta corriente,Tolhuin
TX-048945,CLI-02917,2026-01-29,Herramientas eléctricas,1,277007.57,Telefónico,Cuenta corriente,Río Grande
TX-048956,CLI-03448,2026-01-29,Herramientas manuales,3,169657.8,Telefónico,Cuenta corriente,Ushuaia
TX-048955,CLI-00697,2026-01-29,Electricidad e iluminación,6,83251.31,App,Tarjeta de débito,Río Grande
TX-048952,CLI-02071,2026-01-29,Herramientas manuales,5,92972.36,Web,Tarjeta de débito,Rio Grande
TX-048957,CLI-01402,2026-01-29,Cemento y áridos,18,409645.37,Telefónico,Cuenta corriente,Río Grande
TX-048949,CLI-00476,2026-01-29,Sanitarios y grifería,2,307787.82,App,Cuenta corriente,ushuaia
TX-048947,CLI-02068,2026-01-29,Herramientas manuales,1,15430.4,Web,Transferencia,Río Grande
TX-048950,CLI-05352,2026-01-29,Sanitarios y grifería,1,129018.99,App,Cuenta corriente,Ushuaia
TX-049156,CLI-00537,2026-01-30,Electricidad e iluminación,6,302061.38,App,Cuenta corriente,Ushuaia
TX-049148,CLI-01204,2026-01-30,Ferretería general,9,33624.1,Web,Transferencia,Ushuaia
TX-049149,CLI-01241,2026-01-30,Pisos y cerámicos,23,1069738.46,App,Cuenta corriente,Río Grande
TX-049150,CLI-03146,2026-01-30,Ferretería general,2,9323.46,App,Transferencia,Ushuaia
TX-049151,CLI-03031,2026-01-30,Cemento y áridos,10,291165.32,App,Tarjeta de crédito,Ushuaia
TX-049152,CLI-01655,2026-01-30,Sanitarios y grifería,4,604478.6,App,Tarjeta de crédito,Río Grande
TX-049146,CLI-00045,2026-01-30,Pisos y cerámicos,4,84845.97,Web,Tarjeta de crédito,Río Grande 
TX-049155,CLI-01648,2026-01-30,Pinturas y revestimientos,2,49312.65,Web,Tarjeta de crédito,Río Grande
TX-049157,CLI-02912,2026-01-30,Ferretería general,6,18481.55,Web,Tarjeta de débito,Ushuaia
TX-049163,CLI-01288,2026-01-30,Sanitarios y grifería,3,173246.3,Web,Tarjeta de crédito,Río Grande
TX-049160,CLI-01420,2026-01-30,Sanitarios y grifería,3,358522.33,Web,Cuenta corriente,Río Grande
TX-049162,CLI-06523,2026-01-30,Ferretería general,3,19921.58,App,Tarjeta de débito,Río Grande
TX-049164,CLI-01339,2026-01-30,Ferretería general,11,137907.97,App,Transferencia,Río Grande
TX-049165,CLI-06596,2026-01-30,Electricidad e iluminación,9,201058.76,Telefónico,Tarjeta de crédito,Ushuaia
