id_transaccion,id_cliente,fecha,categoria_producto,cantidad_items,monto_total,canal_venta,medio_pago,localidad
TX-008747,CLI-01220,2025-11-26,Sanitarios y grifería,3,164745.65,Web,Tarjeta de crédito,Ushuaia
TX-008759,CLI-01076,2025-11-26,Pisos y cerámicos,6,101433.85,App,Efectivo en sucursal,Ushuaia
TX-008748,CLI-00345,2025-11-26,Plomería y caños,4,93004.55,Telefónico,Cuenta corriente,Río Grande
TX-008750,CLI-00353,2025-11-26,Pinturas y revestimientos,4,124309.9,Web,Transferencia,Ushuaia
TX-008751,CLI-00112,2025-11-26,Pisos y cerámicos,12,552735.19,Telefónico,Transferencia,Río Grande
TX-008752,CLI-00313,2025-11-26,Ferretería general,16,58949.64,Web,Tarjeta de crédito,Tolhuin
TX-008755,CLI-00129,2025-11-26,Pinturas y revestimientos,3,149132.73,Telefónico,Cuenta corriente,Ushuaia
TX-008756,CLI-01078,2025-11-26,Sanitarios y grifería,3,163051.41,Web,Efectivo en sucursal,Tolhuin
TX-008749,CLI-00681,2025-11-26,Sanitarios y grifería,3,152819.47,App,Transferencia,Río Grande
TX-008786,CLI-00066,2025-11-27,Plomería y caños,12,146634.48,Telefónico,Cuenta corriente,Rio Grande
TX-008787,CLI-00038,2025-11-27,Plomería y caños,3,29611.88,App,Transferencia,Río Grande
TX-008785,CLI-00414,2025-11-27,Herramientas manuales,9,167273.45,App,Transferencia,Río Grande
TX-008769,CLI-00202,2025-11-27,Sanitarios y grifería,5,464434.34,App,Transferencia,Ushuaia
TX-008783,CLI-01262,2025-11-27,Herramientas manuales,6,76225.67,Web,Efectivo en sucursal,Ushuaia
TX-008765,CLI-01044,2025-11-27,Plomería y caños,22,476055.82,Web,Cuenta corriente,río grande
TX-008766,CLI-00403,2025-11-27,Plomería y caños,4,,Telefónico,Cuenta corriente,Ushuaia
TX-008767,CLI-00708,2025-11-27,Herramientas manuales,5,157278.29,Telefónico,Tarjeta de débito,Río Grande
TX-008768,CLI-01017,2025-11-27,Cemento y áridos,8,311597.25,App,Cuenta corriente,Río Grande
TX-008784,CLI-00951,2025-11-27,Sanitarios y grifería,3,192443.9,Web,transf.,Ushuaia
TX-008772,CLI-00157,2025-11-27,Ferretería general,9,69290.87,App,Cuenta corriente,Ushuaia 
TX-008770,CLI-00600,2025-11-27,Seguridad e indumentaria,2,-63838.53,Web,Transferencia,Río Grande
TX-008775,CLI-00032,2025-11-27,Ferretería general,5,23249.35,Web,Tarjeta de débito,Río Grande
TX-008777,CLI-00830,2025-11-27,Ferretería general,1,3499.61,Web,,Río Grande
TX-008779,CLI-01313,2025-11-27,Electricidad e iluminación,2,68922.73,Telefónico,Efectivo en sucursal,Río Grande
TX-008780,CLI-01258,2025-11-27,Seguridad e indumentaria,6,252944.96,Telefónico,Transferencia,Río Grande
TX-008781,CLI-01017,2025-11-27,Cemento y áridos,166,8244821.31,Web,Cuenta corriente,Río Grande
TX-008782,CLI-00194,2025-11-27,Pinturas y revestimientos,2,150033.39,Telefónico,Transferencia,río grande
TX-008773,CLI-00301,2025-11-27,Electricidad e iluminación,3,52236.1,App,Tarjeta de débito,río grande
TX-008810,CLI-00051,2025-11-28,Ferretería general,8,45115.23,App,Cuenta corriente,Ushuaia
TX-008815,CLI-00538,2025-11-28,Cemento y áridos,15,249413.95,App,Transferencia,Ushuaia
TX-008811,CLI-00874,2025-11-28,Electricidad e iluminación,3,42205.1,App,Tarjeta de débito,Río Grande
TX-008809,CLI-00813,2025-11-28,Herramientas eléctricas,6,3639305.03,Web,,río grande
TX-008812,CLI-00698,2025-11-28,Pinturas y revestimientos,5,117345.87,Web,Tarjeta de crédito,Río Grande
TX-008807,CLI-00951,2025-11-28,Maderas y tableros,2,37537.05,App,Transferencia,Ushuaia
TX-008793,CLI-00102,2025-11-28,Aberturas,2,393686.88,Web,Transferencia,Ushuaia
TX-008792,CLI-00300,2025-11-28,Cemento y áridos,37,1600359.82,Telefónico,Transferencia,Ushuaia
TX-008790,CLI-01021,2025-11-28,Herramientas manuales,15,230853.86,Web,Tarjeta de crédito,Río Grande
TX-008797,CLI-00161,2025-11-28,Pinturas y revestimientos,2,37548.15,Web,Tarjeta de débito,Ushuaia
TX-008798,CLI-00112,2025-11-28,Cemento y áridos,29,1135136.35,Telefónico,Tarjeta de crédito,Río Grande
TX-008799,CLI-00706,2025-11-28,Herramientas manuales,5,102386.85,Web,Tarjeta de débito,
TX-008800,CLI-00898,2025-11-28,Seguridad e indumentaria,2,93353.12,Web,Transferencia,ushuaia
TX-008801,CLI-00401,2025-11-28,Seguridad e indumentaria,2,71719.55,Web,Tarjeta de débito,Río Grande
TX-008808,CLI-00224,2025-11-28,Herramientas manuales,10,266382.76,Web,Tarjeta de débito,Río Grande
TX-008803,CLI-00266,2025-11-28,Pinturas y revestimientos,3,102434.09,Web,Tarjeta de crédito,Ushuaia
TX-008794,CLI-00356,2025-11-28,Pinturas y revestimientos,4,224542.7,Telefónico,Cuenta corriente,Río Grande
TX-008796,CLI-01087,2025-11-28,,3,117340.76,App,Tarjeta de crédito,Río Grande
TX-008804,CLI-00321,2025-11-28,Plomería y caños,5,142122.21,Telefónico,Transferencia,Ushuaia
TX-008788,CLI-00146,2025-11-28,Sanitarios y grifería,6,290956.66,App,Efectivo en sucursal,Río Grande
TX-008805,CLI-00923,2025-11-28,Pinturas y revestimientos,3,68869.45,Web,Tarjeta de crédito,Río Grande
TX-008825,CLI-00289,2025-11-29,Herramientas eléctricas,3,1161582.91,App,Transferencia,Río Grande
TX-008830,CLI-00721,2025-11-29,Sanitarios y grifería,2,97835.46,Web,Tarjeta de débito,Río Grande
TX-008831,CLI-00719,2025-11-29,Electricidad e iluminación,3,125287.49,App,Cuenta corriente,Ushuaia
TX-008824,CLI-00450,2025-11-29,Pisos y cerámicos,11,416993.34,Telefónico,transf.,Ushuaia
TX-008823,CLI-01276,2025-11-29,Pisos y cerámicos,6,147176.37,Web,Tarjeta de débito,Ushuaia
TX-008822,CLI-01137,2025-11-29,Electricidad e iluminación,5,198732.59,Web,Transferencia,Río Grande
TX-008821,CLI-00073,2025-11-29,Herramientas manuales,3,53928.78,Web,T. débito,Ushuaia
TX-008820,CLI-00012,2025-11-29,Seguridad e indumentaria,4,200889.36,Web,Tarjeta de crédito,Río Grande
TX-008817,CLI-00959,2025-11-29,Sanitarios y grifería,1,59655.41,App,Efectivo en sucursal,Ushuaia
TX-008816,CLI-01207,2025-11-29,Ferretería general,6,52344.06,Telefónico,Cuenta corriente,Ushuaia
TX-008826,CLI-00129,2025-11-29,Maderas y tableros,17,791847.48,Telefónico,Cuenta corriente,Ushuaia
TX-008827,CLI-00485,2025-11-29,Seguridad e indumentaria,1,30436.81,Web,Transferencia,Río Grande
TX-008840,CLI-00806,2025-11-30,Plomería y caños,3,65370.17,Telefónico,Cuenta corriente,Río Grande
TX-008841,CLI-00868,2025-11-30,Seguridad e indumentaria,9,228139.36,Web,Transferencia,Ushuaia
TX-008838,CLI-00935,2025-11-30,Pinturas y revestimientos,2,136249.48,Telefónico,Cuenta corriente,Río Grande
TX-008837,CLI-01116,2025-11-30,Ferretería general,9,39614.1,Telefónico,Tarjeta de crédito,Ushuaia
TX-008834,CLI-00947,2025-11-30,Cemento y áridos,51,759283.06,Web,transf.,Rio Grande
TX-008833,CLI-00529,2025-11-30,Plomería y caños,21,277686.49,App,Transferencia,Río Grande
TX-008842,CLI-00856,2025-11-30,Pisos y cerámicos,9,359401.12,App,Cuenta corriente,Ushuaia
TX-008876,CLI-00523,2025-12-01,Electricidad e iluminación,3,95995.2,Telefónico,Cuenta corriente,Río Grande
TX-008881,CLI-01207,2025-12-01,Maderas y tableros,5,243041.15,Web,Tarjeta de crédito,Ushuaia
TX-008880,CLI-00415,2025-12-01,Ferretería general,14,54677.71,Web,Tarjeta de débito,Río Grande
TX-008879,CLI-00059,2025-12-01,Herramientas manuales,5,118337.46,App,Efectivo en sucursal,Río Grande
TX-008878,CLI-00470,2025-12-01,Ferretería general,5,23194.17,Web,Transferencia,Ushuaia
TX-008877,CLI-00993,2025-12-01,Aberturas,2,497704.91,Web,Cuenta corriente,Río Grande
TX-008875,CLI-00894,2025-12-01,Aberturas,2,286126.36,Web,Transferencia,Ushuaia
TX-008859,CLI-01173,2025-12-01,Maderas y tableros,7,136472.09,Web,Tarjeta de débito,Río Grande
TX-008873,CLI-00730,2025-12-01,Electricidad e iluminación,1,19164.09,Telefónico,Cuenta corriente,RÍO GRANDE
TX-008844,CLI-00041,2025-12-01,Herramientas manuales,10,169863.68,Web,Tarjeta de débito,Tolhuin
TX-008845,CLI-00111,2025-12-01,Maderas y tableros,13,-390907.07,Web,Tarjeta de débito,Río Grande
TX-008848,CLI-00165,2025-12-01,Electricidad e iluminación,17,275130.58,Web,Transferencia,USHUAIA
TX-008849,CLI-01238,2025-12-01,Seguridad e indumentaria,5,247426.99,App,Transferencia,Ushuaia
TX-008851,CLI-00358,2025-12-01,Cemento y áridos,16,347735.9,Telefónico,Cuenta corriente,Ushuaia 
TX-008853,CLI-00714,2025-12-01,Plomería y caños,1,12131.08,App,Efectivo en sucursal,Tolhuin
TX-008874,CLI-01055,2025-12-01,Herramientas eléctricas,2,403358.62,App,Efectivo en sucursal,Ushuaia
TX-008855,CLI-01207,2025-12-01,Cemento y áridos,35,484921.06,App,Transferencia,USHUAIA
TX-008854,CLI-01049,2025-12-01,Cemento y áridos,17,638627.07,Web,Tarjeta de débito,Río Grande
TX-008858,CLI-00100,2025-12-01,Sanitarios y grifería,10,1175983.34,App,Tarjeta de crédito,Ushuaia
TX-008862,CLI-00301,2025-12-01,Pinturas y revestimientos,1,22973.62,Web,Transferencia,Río Grande
TX-008864,CLI-00523,2025-12-01,Herramientas eléctricas,2,1031277.47,Telefónico,Cuenta corriente,Río Grande
TX-008865,CLI-00274,2025-12-01,Pisos y cerámicos,11,455918.21,Telefónico,Efectivo en sucursal,Río Grande
TX-008867,CLI-00140,2025-12-01,Ferretería general,12,64212.81,Web,Transferencia,Río Grande
TX-008869,CLI-01207,2025-12-01,Maderas y tableros,63,1958442.61,Telefónico,Cuenta corriente,Ushuaia
TX-008870,CLI-00085,2025-12-01,Seguridad e indumentaria,2,69460.14,Web,Transferencia,Río Grande
TX-008871,CLI-00059,2025-12-01,Ferretería general,5,33459.9,Web,Transferencia,Río Grande
TX-008857,CLI-01308,2025-12-01,Sanitarios y grifería,16,1166926.42,App,Tarjeta de crédito,Tolhuin
TX-008904,CLI-00392,2025-12-02,Cemento y áridos,7,171691.25,Web,Cuenta corriente,Río Grande
TX-008907,CLI-00127,2025-12-02,Herramientas manuales,5,135557.78,Web,Tarjeta de débito,Ushuaia
TX-008906,CLI-00125,2025-12-02,Plomería y caños,37,482863.79,Web,Transferencia,Ushuaia
TX-008905,CLI-00691,2025-12-02,Electricidad e iluminación,9,242173.55,App,Cuenta corriente,Ushuaia
TX-008903,CLI-01064,2025-12-02,Herramientas eléctricas,2,513340.32,App,Transferencia,Río Grande
TX-008894,CLI-00996,2025-12-02,Pisos y cerámicos,19,899906.78,App,Cuenta corriente,Ushuaia
TX-008901,CLI-01332,2025-12-02,Sanitarios y grifería,2,167153.35,Web,Transferencia,ushuaia
TX-008895,CLI-00113,2025-12-02,Pinturas y revestimientos,2,106984.56,App,Cuenta corriente,Río Grande
TX-008892,CLI-00996,2025-12-02,Cemento y áridos,24,362884.92,App,Transferencia,ushuaia
TX-008891,CLI-00482,2025-12-02,Ferretería general,29,197790.79,Web,Cuenta corriente,río grande
TX-008890,CLI-00481,2025-12-02,Pisos y cerámicos,20,797860.36,Telefónico,Cuenta corriente,Río Grande
TX-008889,CLI-00850,2025-12-02,Electricidad e iluminación,28,590206.62,Telefónico,Cuenta corriente,Río Grande
TX-008888,CLI-00142,2025-12-02,Cemento y áridos,10,162107.21,Web,Cuenta corriente,Río Grande
TX-008887,CLI-00773,2025-12-02,Herramientas eléctricas,1,175808.22,Telefónico,Tarjeta de débito,río grande
TX-008885,CLI-01119,2025-12-02,Plomería y caños,3,81752.72,Telefónico,Cuenta corriente,Ushuaia
TX-008884,CLI-01223,2025-12-02,Electricidad e iluminación,10,210305.47,Web,Transferencia,Ushuaia
TX-008883,CLI-00290,2025-12-02,Pinturas y revestimientos,13,808449.08,App,Cuenta corriente,Río Grande
TX-008882,CLI-00523,2025-12-02,Ferretería general,34,519814.92,App,Tarjeta de débito,Río Grande
TX-008902,CLI-00615,2025-12-02,Ferretería general,10,54831.53,Web,Tarjeta de débito,Río Grande
TX-008899,CLI-00662,2025-12-02,Plomería y caños,5,28240.55,Web,Transferencia,Ushuaia
TX-008896,CLI-00441,2025-12-02,Herramientas manuales,6,151389.53,App,Tarjeta de crédito,Ushuaia
TX-008898,CLI-01307,2025-12-02,Sanitarios y grifería,5,240034.96,Web,Tarjeta de débito,Ushuaia
TX-008900,CLI-00663,2025-12-02,Cemento y áridos,7,81185.83,Web,Transferencia,Río Grande
TX-008914,CLI-00515,2025-12-03,Electricidad e iluminación,2,59926.66,App,Tarjeta de débito,Rio Grande
TX-008915,CLI-00482,2025-12-03,Pinturas y revestimientos,3,128720.03,App,Cuenta corriente,Río Grande
TX-008913,CLI-00672,2025-12-03,Ferretería general,2,8529.55,Web,Tarjeta de crédito,Tolhuin
TX-008912,CLI-00444,2025-12-03,Electricidad e iluminación,18,414234.38,Telefónico,Transferencia,Ushuaia
TX-008911,CLI-00529,2025-12-03,Ferretería general,8,41588.9,App,Efectivo en sucursal,Río Grande
TX-008910,CLI-00705,2025-12-03,Herramientas manuales,13,403424.84,Web,Tarjeta de crédito,Ushuaia
TX-008909,CLI-00333,2025-12-03,Seguridad e indumentaria,4,138028.8,App,Tarjeta de crédito,Ushuaia
TX-008908,CLI-00274,2025-12-03,Seguridad e indumentaria,9,598384.04,App,Cuenta corriente,Río Grande
TX-008916,CLI-00088,2025-12-03,Pisos y cerámicos,3,48124.7,App,Efectivo en sucursal,Río Grande
TX-008928,CLI-01137,2025-12-03,Seguridad e indumentaria,24,,Telefónico,Transferencia,Río Grande
TX-008927,CLI-00627,2025-12-03,Aberturas,3,1173704.21,App,Cuenta corriente,USHUAIA
TX-008926,CLI-01243,2025-12-03,Pinturas y revestimientos,2,91175.89,Telefónico,Cuenta corriente,Río Grande
TX-008925,CLI-00066,2025-12-03,Pisos y cerámicos,20,561680.33,App,Transferencia,Río Grande
TX-008924,CLI-01059,2025-12-03,Ferretería general,20,285210.33,Telefónico,Cuenta corriente,Ushuaia
TX-008922,CLI-01120,2025-12-03,Herramientas manuales,1,15645.0,App,Tarjeta de crédito,Río Grande
TX-008921,CLI-01146,2025-12-03,Pisos y cerámicos,5,163184.4,Telefónico,Cuenta corriente,Río Grande
TX-008920,CLI-00719,2025-12-03,Cemento y áridos,31,882794.46,Telefónico,Transferencia,
TX-008918,CLI-01217,2025-12-03,Sanitarios y grifería,16,1320206.45,Telefónico,Cuenta corriente,Ushuaia
TX-008917,CLI-01121,2025-12-03,Sanitarios y grifería,3,155070.28,Web,Transferencia,Río Grande
TX-008929,CLI-01181,2025-12-03,Plomería y caños,20,206642.43,App,Tarjeta de crédito,Río Grande
TX-008950,CLI-00101,2025-12-04,Sanitarios y grifería,2,87472.24,Web,Transferencia,río grande
TX-008951,CLI-00301,2025-12-04,Pinturas y revestimientos,4,78592.45,Web,Transferencia,Río Grande
TX-008948,CLI-00856,2025-12-04,Seguridad e indumentaria,3,173311.81,App,Cuenta corriente,Ushuaia
TX-008942,CLI-01046,2025-12-04,Pinturas y revestimientos,5,204215.14,App,Efectivo en sucursal,Río Grande
TX-008946,CLI-00331,2025-12-04,Herramientas eléctricas,1,164706.61,Web,Tarjeta de crédito,Ushuaia
TX-008931,CLI-00523,2025-12-04,Sanitarios y grifería,3,514671.28,App,Tarjeta de crédito,Río Grande
TX-008932,CLI-01172,2025-12-04,Maderas y tableros,8,207050.81,App,Tarjeta de débito,Río Grande
TX-008933,CLI-00902,2025-12-04,Pisos y cerámicos,5,110129.24,Web,Tarjeta de débito,Río Grande
TX-008935,CLI-01183,2025-12-04,Electricidad e iluminación,2,25896.23,Web,Tarjeta de débito,Río Grande
TX-008947,CLI-00417,2025-12-04,Seguridad e indumentaria,3,153512.87,Web,Tarjeta de crédito,Río Grande
TX-008938,CLI-01210,2025-12-04,Pinturas y revestimientos,1,25678.56,Web,Tarjeta de crédito,RÍO GRANDE
TX-008937,CLI-00874,2025-12-04,Ferretería general,2,7333.94,App,Tarjeta de débito,Río Grande
TX-008940,CLI-01260,2025-12-04,Herramientas manuales,5,112336.64,Web,Tarjeta de débito,Río Grande
TX-008941,CLI-01243,2025-12-04,Herramientas manuales,9,380348.07,Telefónico,Cuenta corriente,Río Grande
TX-008943,CLI-01144,2025-12-04,Seguridad e indumentaria,3,120686.94,App,Tarjeta de débito,Río Grande
TX-008944,CLI-00112,2025-12-04,Pisos y cerámicos,71,4697256.83,Telefónico,Cuenta corriente,Río Grande
TX-008945,CLI-00935,2025-12-04,Ferretería general,8,106901.76,Web,,Río Grande
TX-008939,CLI-00161,2025-12-04,Seguridad e indumentaria,5,281951.79,Web,Transferencia,Ushuaia
TX-008934,CLI-00856,2025-12-04,Plomería y caños,13,201739.15,Web,Cuenta corriente,USHUAIA
TX-008972,CLI-00846,2025-12-05,Plomería y caños,4,30499.97,Web,Transferencia,Río Grande
TX-008973,CLI-00698,2025-12-05,Electricidad e iluminación,4,80171.05,Web,Tarjeta de débito,río grande
TX-008970,CLI-00551,2025-12-05,Cemento y áridos,14,488683.71,Telefónico,Cuenta corriente,Ushuaia
TX-008967,CLI-00721,2025-12-05,Ferretería general,8,28849.22,Web,Tarjeta de crédito,Rio Grande
TX-008958,CLI-00135,2025-12-05,Sanitarios y grifería,2,99698.13,Web,Transferencia,Río Grande
TX-008956,CLI-01263,2025-12-05,Aberturas,2,294996.69,Web,T. débito,Ushuaia
TX-008955,CLI-00289,2025-12-05,Cemento y áridos,96,2204149.08,Web,Cuenta corriente,Río Grande
TX-008954,CLI-00734,2025-12-05,Electricidad e iluminación,11,150541.36,Web,Tarjeta de crédito,Río Grande
TX-008952,CLI-00338,2025-12-05,Herramientas eléctricas,2,412859.54,App,Tarjeta de débito,Río Grande
TX-008968,CLI-00403,2025-12-05,Maderas y tableros,7,350486.5,App,Cuenta corriente,Ushuaia
TX-008961,CLI-01137,2025-12-05,Plomería y caños,52,1617590.42,App,Cuenta corriente,Río Grande
TX-008962,CLI-00339,2025-12-05,Ferretería general,7,51892.3,Web,Tarjeta de crédito,Ushuaia
TX-008964,CLI-01020,2025-12-05,Electricidad e iluminación,19,321976.03,Web,Transferencia,RÍO GRANDE
TX-008965,CLI-00483,2025-12-05,Seguridad e indumentaria,3,197392.57,App,Cuenta corriente,Río Grande
TX-008959,CLI-00199,2025-12-05,Maderas y tableros,19,721903.7,Telefónico,transf.,Río Grande
TX-008960,CLI-00059,2025-12-05,Maderas y tableros,17,400443.97,App,Transferencia,Río Grande
TX-008985,CLI-01183,2025-12-06,Ferretería general,2,10923.04,App,Transferencia,Río Grande
TX-008988,CLI-01144,2025-12-06,Electricidad e iluminación,1,13000.36,Web,Tarjeta de crédito,Rio Grande
TX-008984,CLI-00482,2025-12-06,Cemento y áridos,25,636895.03,Telefónico,Transferencia,Río Grande
TX-008983,CLI-00450,2025-12-06,Electricidad e iluminación,6,130843.57,App,Efectivo en sucursal,Ushuaia
TX-008982,CLI-01195,2025-12-06,Herramientas eléctricas,3,582192.38,Telefónico,Efectivo en sucursal,Río Grande
TX-008980,CLI-01265,2025-12-06,Cemento y áridos,10,222790.05,Telefónico,Cuenta corriente,Tolhuin
TX-008979,CLI-00199,2025-12-06,Cemento y áridos,188,3596874.52,App,Transferencia,río grande
TX-008978,CLI-00066,2025-12-06,Pinturas y revestimientos,19,887796.79,Telefónico,Tarjeta de crédito,Río Grande
TX-008977,CLI-00938,2025-12-06,Cemento y áridos,16,232861.5,Web,,Río Grande
TX-008976,CLI-01146,2025-12-06,Plomería y caños,27,548563.75,App,Transferencia,río grande
TX-008975,CLI-01170,2025-12-06,Plomería y caños,3,54860.18,App,transf.,Tolhuin
TX-008974,CLI-00503,2025-12-06,,13,230910.22,App,Tarjeta de débito,Río Grande
TX-008986,CLI-00482,2025-12-06,Herramientas manuales,2,65433.3,Telefónico,Transferencia,Río Grande
TX-008987,CLI-01310,2025-12-06,Pinturas y revestimientos,9,439453.87,Telefónico,T. crédito,Río Grande
TX-008992,CLI-00274,2025-12-07,Pinturas y revestimientos,10,874026.85,Telefónico,Transferencia,Río Grande
TX-008994,CLI-01308,2025-12-07,Ferretería general,10,41519.07,App,Tarjeta de crédito,Tohluin
TX-008993,CLI-00360,2025-12-07,Herramientas manuales,7,1453417.26,Web,Tarjeta de crédito,Río Grande
TX-008991,CLI-00959,2025-12-07,Seguridad e indumentaria,8,253312.17,Web,Tarjeta de crédito,USHUAIA
TX-008995,CLI-00586,2025-12-07,Sanitarios y grifería,2,101785.36,Web,Transferencia,Río Grande
TX-009018,CLI-00274,2025-12-08,Herramientas manuales,3,216358.16,App,Cuenta corriente,río grande
TX-009014,CLI-00431,2025-12-08,Sanitarios y grifería,2,108658.25,Web,Tarjeta de crédito,Río Grande
TX-009004,CLI-00089,2025-12-08,Herramientas manuales,5,106066.2,Web,Tarjeta de débito,Río Grande
TX-009011,CLI-00706,2025-12-08,Herramientas manuales,2,64739.1,Telefónico,Tarjeta de crédito,Río Grande
TX-008996,CLI-00938,2025-12-08,Herramientas manuales,1,22391.49,App,Efectivo en sucursal,Río Grande
TX-008997,CLI-00142,2025-12-08,Ferretería general,18,144062.81,Telefónico,Cuenta corriente,Río Grande
TX-009012,CLI-00632,2025-12-08,Seguridad e indumentaria,2,82726.95,Web,transf.,Río Grande
TX-008999,CLI-01344,2025-12-08,Herramientas eléctricas,1,175796.84,App,Tarjeta de crédito,Río Grande
TX-009000,CLI-00353,2025-12-08,Ferretería general,3,13562.79,Web,Transferencia,Ushuaia
TX-009001,CLI-00331,2025-12-08,Ferretería general,13,50425.11,App,Transferencia,Ushuaia
TX-008998,CLI-00523,2025-12-08,Ferretería general,155,1958942.01,Telefónico,Cuenta corriente,Río Grande
TX-009006,CLI-00691,2025-12-08,Ferretería general,2,17569.24,Telefónico,Cuenta corriente,Ushuaia
TX-009007,CLI-01144,2025-12-08,Plomería y caños,12,103227.55,Web,Tarjeta de débito,Río Grande
TX-009008,CLI-00258,2025-12-08,Electricidad e iluminación,9,110247.32,App,Tarjeta de débito,USHUAIA
TX-009009,CLI-01002,2025-12-08,Sanitarios y grifería,2,214596.97,Web,Tarjeta de crédito,río grande
TX-009010,CLI-00147,2025-12-08,Electricidad e iluminación,2,28034.73,Web,Transferencia,Río Grande
TX-009002,CLI-00475,2025-12-08,Sanitarios y grifería,3,144438.62,Web,Cuenta corriente,Río Grande
TX-009046,CLI-00112,2025-12-09,Pinturas y revestimientos,1,99801.82,App,Transferencia,Río Grande
TX-009045,CLI-00128,2025-12-09,Maderas y tableros,13,-587440.55,App,Cuenta corriente,Río Grande
TX-009044,CLI-00338,2025-12-09,Ferretería general,6,32150.93,Web,Tarjeta de débito,Río Grande
TX-009043,CLI-00916,2025-12-09,Electricidad e iluminación,22,266402.49,Web,Transferencia,río grande
TX-009041,CLI-00874,2025-12-09,Herramientas eléctricas,2,480570.76,Web,Transferencia,RÍO GRANDE
TX-009042,CLI-00390,2025-12-09,Sanitarios y grifería,9,844436.8,Telefónico,Cuenta corriente,Ushuaia
TX-009040,CLI-00100,2025-12-09,Plomería y caños,20,358509.33,App,Transferencia,Ushuaia
TX-009036,CLI-00535,2025-12-09,Cemento y áridos,15,270097.33,Telefónico,Cuenta corriente,Ushuaia
TX-009038,CLI-00040,2025-12-09,Sanitarios y grifería,15,1057226.51,Telefónico,Cuenta corriente,Ushuaia
TX-009019,CLI-00733,2025-12-09,Pisos y cerámicos,11,340845.87,Telefónico,Cuenta corriente,Río Grande
TX-009020,CLI-01017,2025-12-09,Pisos y cerámicos,23,1228622.66,Telefónico,Transferencia,Río Grande
TX-009021,CLI-00157,2025-12-09,Ferretería general,9,71137.9,App,Transferencia,Ushuaia
TX-009022,CLI-01252,2025-12-09,Sanitarios y grifería,2,133386.13,Web,Tarjeta de débito,Río Grande
TX-009023,CLI-01021,2025-12-09,Ferretería general,4,19842.16,Web,T. débito,Río Grande
TX-009025,CLI-00811,2025-12-09,Ferretería general,12,57749.0,Telefónico,Efectivo en sucursal,Ushuaia
TX-009026,CLI-00894,2025-12-09,Herramientas manuales,7,133493.74,App,Cuenta corriente,Ushuaia
TX-009027,CLI-00441,2025-12-09,Ferretería general,3,,App,Transferencia,Ushuaia
TX-009029,CLI-00357,2025-12-09,Maderas y tableros,11,854587.0,App,Tarjeta de débito,Ushuaia
TX-009031,CLI-00266,2025-12-09,Pisos y cerámicos,20,442834.73,App,Cuenta corriente,USHUAIA
TX-009039,CLI-00040,2025-12-09,Cemento y áridos,4,121192.0,Telefónico,Cuenta corriente,Ushuaia
TX-009030,CLI-00551,2025-12-09,Pinturas y revestimientos,1,57111.67,Telefónico,Cuenta corriente,Ushuaia
TX-009032,CLI-00051,2025-12-09,Aberturas,4,1010011.57,Telefónico,Cuenta corriente,Ushuaia
TX-009033,CLI-00414,2025-12-09,Electricidad e iluminación,3,34036.04,Web,Tarjeta de débito,Rio Grande
TX-009034,CLI-00689,2025-12-09,Pisos y cerámicos,6,160638.35,Web,Transferencia,Río Grande
TX-009035,CLI-00112,2025-12-09,Electricidad e iluminación,40,1486425.48,Telefónico,Cuenta corriente,Rio Grande
TX-009037,CLI-00203,2025-12-09,Herramientas eléctricas,2,244916.62,Web,Tarjeta de crédito,Río Grande
TX-009054,CLI-00804,2025-12-10,Sanitarios y grifería,2,159121.54,Web,Tarjeta de débito,Río Grande
TX-009050,CLI-00546,2025-12-10,Herramientas manuales,15,502219.78,Telefónico,Tarjeta de crédito,RÍO GRANDE
TX-009049,CLI-00106,2025-12-10,Pisos y cerámicos,5,72219.08,Web,Tarjeta de débito,Ushuaia
TX-009048,CLI-01057,2025-12-10,Electricidad e iluminación,7,99185.83,App,Transferencia,Tolhuin 
TX-009047,CLI-00691,2025-12-10,Electricidad e iluminación,11,212113.2,Telefónico,Transferencia,Ushuaia
TX-009052,CLI-00615,2025-12-10,Pinturas y revestimientos,2,57357.42,Web,Tarjeta de débito,Río Grande
TX-009053,CLI-00202,2025-12-10,Pinturas y revestimientos,5,229896.18,Telefónico,Cuenta corriente,Ushuaia
TX-009075,CLI-00305,2025-12-10,Cemento y áridos,20,481416.42,App,Transferencia,Río Grande
TX-009072,CLI-01013,2025-12-10,Cemento y áridos,11,416913.95,App,Transferencia,Ushuaia
TX-009071,CLI-00635,2025-12-10,Seguridad e indumentaria,2,55237.85,Web,Tarjeta de débito,Ushuaia
TX-009051,CLI-00990,2025-12-10,Maderas y tableros,5,185487.45,Telefónico,Cuenta corriente,Ushuaia
TX-009069,CLI-00440,2025-12-10,Sanitarios y grifería,2,113036.53,Web,Tarjeta de débito,Río Grande
TX-009070,CLI-01008,2025-12-10,Aberturas,3,401115.79,Web,Tarjeta de crédito,Ushuaia
TX-009065,CLI-00794,2025-12-10,Cemento y áridos,15,143541.4,Web,Transferencia,Río Grande
TX-009064,CLI-01195,2025-12-10,Electricidad e iluminación,3,48225.32,Web,Tarjeta de débito,RÍO GRANDE
TX-009063,CLI-00403,2025-12-10,Plomería y caños,8,159721.9,App,Transferencia,Ushuaia
TX-009062,CLI-00959,2025-12-10,Aberturas,2,274784.28,Web,Transferencia,USHUAIA
TX-009060,CLI-00832,2025-12-10,Ferretería general,8,23592.31,Web,Tarjeta de débito,Ushuaia
